video_id,channel_title,category,publish_date,publish_hour,publish_day_of_week,trending_date,days_to_trend,views,likes,dislikes,comment_count,title_length,tags_count,like_ratio,comment_ratio,engagement_score
vid_01521,SORTEDfood,Howto & Style,2023-06-02,11,Friday,2023-06-03,1,1067016,32975,5785,6735,56,17,0.0309,0.0063,0.0372
vid_01522,Vsauce,Entertainment,2024-02-02,21,Friday,2024-02-03,1,3143757,214383,20227,47627,38,19,0.0682,0.0151,0.0833
vid_01523,Taylor Swift,Music,2023-08-05,10,Saturday,2023-08-06,1,7575542,431073,22418,75633,38,25,0.0569,0.01,0.0669
vid_01524,BTS HYBE,Music,2024-03-18,22,Monday,2024-03-20,2,4068773,203276,11435,66190,51,20,0.05,0.0163,0.0662
vid_01525,ESPN,Sports,2023-03-19,15,Sunday,2023-03-20,1,2648286,98531,2885,29305,54,6,0.0372,0.0111,0.0483
vid_01526,Kurzgesagt,Education,2023-08-13,16,Sunday,2023-08-13,0,1690701,180746,2487,24707,66,27,0.1069,0.0146,0.1215
vid_01527,Goal,Sports,2024-04-20,11,Saturday,2024-04-23,3,3027935,304175,24804,52606,87,22,0.1005,0.0174,0.1178
vid_01528,Jacksepticeye,Gaming,2023-06-25,16,Sunday,2023-06-27,2,564039,59833,5542,8664,35,8,0.1061,0.0154,0.1214
vid_01529,Markiplier,Gaming,2023-07-25,17,Tuesday,2023-07-26,1,2082000,91633,6050,14233,40,10,0.044,0.0068,0.0508
vid_01530,MrBeast,Entertainment,2023-01-22,13,Sunday,2023-01-24,2,2211082,79597,2704,44167,87,9,0.036,0.02,0.056
vid_01531,3Blue1Brown,Education,2023-08-17,1,Thursday,2023-08-18,1,2303883,242303,19754,21221,62,28,0.1052,0.0092,0.1144
vid_01532,Fireship,Science & Tech,2023-10-13,15,Friday,2023-10-15,2,2481073,281247,4165,7826,46,9,0.1134,0.0032,0.1165
vid_01533,BTS HYBE,Music,2024-03-14,21,Thursday,2024-03-15,1,5519138,289932,49641,79356,57,20,0.0525,0.0144,0.0669
vid_01534,Valkyrae,Gaming,2024-05-21,16,Tuesday,2024-05-26,5,12351870,580105,119886,206083,46,21,0.047,0.0167,0.0636
vid_01535,Vice News,News & Politics,2023-01-06,13,Friday,2023-01-07,1,910289,49313,1615,10388,25,14,0.0542,0.0114,0.0656
vid_01536,BBC News,News & Politics,2024-01-14,14,Sunday,2024-01-14,0,2009063,86388,8050,21125,84,24,0.043,0.0105,0.0535
vid_01537,Jubilee,Entertainment,2023-12-14,19,Thursday,2023-12-16,2,36136441,2781233,38899,468188,49,13,0.077,0.013,0.0899
vid_01538,Drake VEVO,Music,2023-11-16,11,Thursday,2023-11-19,3,9441531,594493,73591,36821,57,22,0.063,0.0039,0.0669
vid_01539,NBA,Sports,2023-02-12,8,Sunday,2023-02-12,0,6101393,707552,23866,43213,47,13,0.116,0.0071,0.123
vid_01540,NBA,Sports,2024-03-11,15,Monday,2024-03-12,1,3587785,157631,26094,32488,60,30,0.0439,0.0091,0.053
vid_01541,3Blue1Brown,Education,2023-12-31,13,Sunday,2023-12-31,0,541504,43542,2589,5182,54,11,0.0804,0.0096,0.09
vid_01542,LazarBeam,Entertainment,2023-03-21,8,Tuesday,2023-03-21,0,3167217,117395,5387,56950,34,6,0.0371,0.018,0.055
vid_01543,Vsauce,Entertainment,2023-08-21,13,Monday,2023-08-22,1,3544230,331783,12178,66066,40,12,0.0936,0.0186,0.1123
vid_01544,Goal,Sports,2024-02-27,16,Tuesday,2024-02-28,1,6436366,703841,49277,122370,65,21,0.1094,0.019,0.1284
vid_01545,LazarBeam,Entertainment,2024-04-04,21,Thursday,2024-04-08,4,732511,27685,3437,10530,43,18,0.0378,0.0144,0.0522
vid_01546,Goal,Sports,2024-01-15,10,Monday,2024-01-17,2,1684201,79486,8565,27686,80,25,0.0472,0.0164,0.0636
vid_01547,Taylor Swift,Music,2024-04-17,18,Wednesday,2024-04-19,2,4837527,276462,42036,46093,79,11,0.0571,0.0095,0.0667
vid_01548,NBA,Sports,2023-07-28,9,Friday,2023-08-04,7,1422579,57721,13211,10362,50,19,0.0406,0.0073,0.0479
vid_01549,BTS HYBE,Music,2023-01-04,11,Wednesday,2023-01-09,5,10485314,863392,66765,126548,57,21,0.0823,0.0121,0.0944
vid_01550,Wendover Productions,Science & Tech,2023-05-30,15,Tuesday,2023-05-31,1,3034945,233981,6560,15128,30,27,0.0771,0.005,0.0821
vid_01551,MSNBC,News & Politics,2023-12-08,21,Friday,2023-12-08,0,1200830,94045,4533,22721,85,24,0.0783,0.0189,0.0972
vid_01552,Goal,Sports,2023-04-05,17,Wednesday,2023-04-08,3,3735695,195388,7159,13514,38,6,0.0523,0.0036,0.0559
vid_01553,The Weeknd,Music,2024-05-03,8,Friday,2024-05-03,0,7484754,715276,32494,47860,41,7,0.0956,0.0064,0.102
vid_01554,Markiplier,Gaming,2023-01-31,15,Tuesday,2023-02-01,1,8339199,335159,44745,82626,60,11,0.0402,0.0099,0.0501
vid_01555,CNN,News & Politics,2023-07-01,16,Saturday,2023-07-02,1,1819473,143146,4630,30771,46,23,0.0787,0.0169,0.0956
vid_01556,MSNBC,News & Politics,2023-10-09,20,Monday,2023-10-10,1,2909429,232836,13698,43327,32,7,0.08,0.0149,0.0949
vid_01557,LazarBeam,Entertainment,2023-03-22,10,Wednesday,2023-03-23,1,7531608,319760,43096,107837,60,24,0.0425,0.0143,0.0568
vid_01558,LazarBeam,Entertainment,2023-08-12,15,Saturday,2023-08-16,4,1143985,127689,2023,14854,25,14,0.1116,0.013,0.1246
vid_01559,Bad Bunny,Music,2023-03-06,13,Monday,2023-03-08,2,13085426,922291,106609,207509,84,7,0.0705,0.0159,0.0863
vid_01560,MrBeast,Entertainment,2023-04-10,6,Monday,2023-04-12,2,7617197,412015,69220,76020,27,29,0.0541,0.01,0.0641
vid_01561,MrBeast,Entertainment,2023-04-29,12,Saturday,2023-05-03,4,3462944,383220,30234,50756,56,14,0.1107,0.0147,0.1253
vid_01562,The Try Guys,Comedy,2024-02-13,16,Tuesday,2024-02-13,0,1154496,59506,3764,11666,61,10,0.0515,0.0101,0.0616
vid_01563,The Weeknd,Music,2023-06-22,10,Thursday,2023-06-22,0,3249752,191251,11912,17206,50,10,0.0589,0.0053,0.0641
vid_01564,NikkieTutorials,Howto & Style,2024-01-16,10,Tuesday,2024-01-17,1,272095,16653,2460,4269,71,16,0.0612,0.0157,0.0769
vid_01565,3Blue1Brown,Education,2023-09-03,15,Sunday,2023-09-03,0,7565037,742213,58250,65392,74,9,0.0981,0.0086,0.1068
vid_01566,Jacksepticeye,Gaming,2024-06-26,13,Wednesday,2024-06-29,3,4791447,249976,10471,19526,61,11,0.0522,0.0041,0.0562
vid_01567,The Weeknd,Music,2023-10-29,17,Sunday,2023-10-29,0,3225582,346063,10576,44430,51,13,0.1073,0.0138,0.1211
vid_01568,Jubilee,Entertainment,2023-01-18,7,Wednesday,2023-01-20,2,9829319,874703,86297,68453,85,9,0.089,0.007,0.096
vid_01569,Valkyrae,Gaming,2023-07-23,12,Sunday,2023-07-28,5,15854832,917093,18155,234655,66,27,0.0578,0.0148,0.0726
vid_01570,Jubilee,Entertainment,2024-04-19,0,Friday,2024-04-20,1,1079363,85176,8754,4572,68,25,0.0789,0.0042,0.0831
vid_01571,Marques Brownlee,Science & Tech,2024-05-13,11,Monday,2024-05-14,1,436968,21673,3595,6340,27,19,0.0496,0.0145,0.0641
vid_01572,Veritasium,Education,2023-11-21,16,Tuesday,2023-11-22,1,5476658,490530,45345,49530,56,13,0.0896,0.009,0.0986
vid_01573,The Young Turks,News & Politics,2023-07-04,16,Tuesday,2023-07-04,0,2510414,141896,19351,31908,54,29,0.0565,0.0127,0.0692
vid_01574,Wendover Productions,Science & Tech,2023-02-28,13,Tuesday,2023-03-06,6,362545,25864,3396,6128,76,23,0.0713,0.0169,0.0882
vid_01575,LazarBeam,Entertainment,2023-04-01,11,Saturday,2023-04-07,6,1678991,132736,15328,23917,50,23,0.0791,0.0142,0.0933
vid_01576,TED-Ed,Education,2023-12-29,17,Friday,2024-01-05,7,1269382,119069,11060,21584,64,30,0.0938,0.017,0.1108
vid_01577,Kurzgesagt,Education,2023-09-08,8,Friday,2023-09-10,2,1168043,78678,5770,5278,50,10,0.0674,0.0045,0.0719
vid_01578,Taylor Swift,Music,2023-04-11,18,Tuesday,2023-04-11,0,2724435,271092,23016,11671,56,9,0.0995,0.0043,0.1038
vid_01579,MSNBC,News & Politics,2023-01-03,8,Tuesday,2023-01-04,1,822665,56344,1486,10804,75,27,0.0685,0.0131,0.0816
vid_01580,Vsauce,Entertainment,2023-12-31,18,Sunday,2023-12-31,0,2069716,241202,10631,34612,37,17,0.1165,0.0167,0.1333
vid_01581,DramaAlert,Entertainment,2023-08-07,11,Monday,2023-08-10,3,2842021,142454,11656,53625,79,24,0.0501,0.0189,0.069
vid_01582,Taylor Swift,Music,2023-07-09,16,Sunday,2023-07-09,0,5977859,687093,18789,18322,47,29,0.1149,0.0031,0.118
vid_01583,Bad Bunny,Music,2023-07-05,18,Wednesday,2023-07-07,2,1916928,219412,3870,11326,75,7,0.1145,0.0059,0.1204
vid_01584,BBC News,News & Politics,2023-09-30,4,Saturday,2023-10-01,1,4285105,312555,30478,85306,68,17,0.0729,0.0199,0.0928
vid_01585,Vice News,News & Politics,2023-03-24,11,Friday,2023-03-27,3,2129802,78092,9948,42336,29,13,0.0367,0.0199,0.0565
vid_01586,James Charles,Howto & Style,2023-04-09,12,Sunday,2023-04-13,4,1462973,83956,1481,6539,84,30,0.0574,0.0045,0.0619
vid_01587,MrBeast,Entertainment,2023-12-25,13,Monday,2023-12-25,0,865235,60966,5321,14905,65,9,0.0705,0.0172,0.0877
vid_01588,Goal,Sports,2024-01-10,1,Wednesday,2024-01-16,6,1510176,67604,12286,11852,76,18,0.0448,0.0078,0.0526
vid_01589,Kurzgesagt,Education,2023-08-21,17,Monday,2023-08-23,2,1007120,112312,3112,19715,82,21,0.1115,0.0196,0.1311
vid_01590,Drake VEVO,Music,2024-01-24,18,Wednesday,2024-01-24,0,3787433,152086,25470,67380,47,18,0.0402,0.0178,0.0579
vid_01591,Ninja,Gaming,2024-04-20,6,Saturday,2024-04-21,1,3705391,166097,13285,38191,58,11,0.0448,0.0103,0.0551
vid_01592,Dream,Gaming,2024-02-02,13,Friday,2024-02-03,1,1536574,182906,6446,6039,30,8,0.119,0.0039,0.123
vid_01593,Lilly Singh,Comedy,2023-07-20,19,Thursday,2023-07-21,1,9546536,700439,36691,110293,79,15,0.0734,0.0116,0.0849
vid_01594,CNN,News & Politics,2023-10-24,9,Tuesday,2023-10-25,1,2941157,336717,25456,49077,82,15,0.1145,0.0167,0.1312
vid_01595,Taylor Swift,Music,2023-11-22,12,Wednesday,2023-11-23,1,6751755,537095,25194,115050,75,12,0.0795,0.017,0.0966
vid_01596,LazarBeam,Entertainment,2023-02-21,16,Tuesday,2023-02-22,1,948523,68355,9157,7450,60,16,0.0721,0.0079,0.0799
vid_01597,SORTEDfood,Howto & Style,2023-05-14,18,Sunday,2023-05-19,5,484829,28195,2783,2262,83,6,0.0582,0.0047,0.0628
vid_01598,Jubilee,Entertainment,2023-01-21,15,Saturday,2023-01-23,2,3005879,207383,23010,49881,37,17,0.069,0.0166,0.0856
vid_01599,Markiplier,Gaming,2023-07-04,15,Tuesday,2023-07-05,1,603620,41268,2322,5235,27,10,0.0684,0.0087,0.077
vid_01600,NikkieTutorials,Howto & Style,2024-01-29,17,Monday,2024-02-02,4,416039,21301,3634,7843,80,8,0.0512,0.0189,0.0701
vid_01601,3Blue1Brown,Education,2023-05-23,11,Tuesday,2023-05-24,1,1420725,133378,8073,15909,56,27,0.0939,0.0112,0.1051
vid_01602,Kurzgesagt,Education,2023-11-10,10,Friday,2023-11-11,1,2441111,116567,17294,16184,48,13,0.0478,0.0066,0.0544
vid_01603,Markiplier,Gaming,2023-11-27,19,Monday,2023-11-27,0,1280746,85105,2306,24124,25,18,0.0664,0.0188,0.0853
vid_01604,Vsauce,Entertainment,2023-12-25,11,Monday,2023-12-27,2,6866131,764682,29522,38869,65,8,0.1114,0.0057,0.117
vid_01605,Taylor Swift,Music,2024-01-23,10,Tuesday,2024-01-23,0,5093650,436632,49470,29083,83,23,0.0857,0.0057,0.0914
vid_01606,Dream,Gaming,2023-06-29,12,Thursday,2023-07-01,2,689756,57878,2097,2910,68,15,0.0839,0.0042,0.0881
vid_01607,Drake VEVO,Music,2023-03-24,18,Friday,2023-03-24,0,875520,99664,7031,16147,46,26,0.1138,0.0184,0.1323
vid_01608,Drake VEVO,Music,2023-01-18,18,Wednesday,2023-01-20,2,1617032,180885,2663,22276,69,7,0.1119,0.0138,0.1256
vid_01609,LazarBeam,Entertainment,2023-07-21,11,Friday,2023-07-22,1,6654456,744038,11308,128311,84,5,0.1118,0.0193,0.1311
vid_01610,LazarBeam,Entertainment,2023-04-02,12,Sunday,2023-04-03,1,769936,50319,4775,4661,27,29,0.0654,0.0061,0.0714
vid_01611,SORTEDfood,Howto & Style,2024-02-11,22,Sunday,2024-02-16,5,1282989,149106,2240,14821,41,17,0.1162,0.0116,0.1278
vid_01612,ESPN,Sports,2023-02-22,10,Wednesday,2023-02-24,2,822333,88016,2249,8543,47,10,0.107,0.0104,0.1174
vid_01613,Veritasium,Education,2023-10-28,12,Saturday,2023-10-29,1,3764740,177693,12763,60495,60,15,0.0472,0.0161,0.0633
vid_01614,CrashCourse,Education,2023-12-29,16,Friday,2024-01-01,3,850373,50130,8068,9280,65,21,0.059,0.0109,0.0699
vid_01615,Ninja,Gaming,2023-05-03,13,Wednesday,2023-05-04,1,3349541,381364,14148,21828,82,10,0.1139,0.0065,0.1204
vid_01616,Marques Brownlee,Science & Tech,2023-08-07,0,Monday,2023-08-08,1,1232991,88100,11553,22579,84,25,0.0715,0.0183,0.0898
vid_01617,MrBeast,Entertainment,2023-07-29,15,Saturday,2023-07-30,1,1350448,87132,12243,15340,28,24,0.0645,0.0114,0.0759
vid_01618,The Weeknd,Music,2023-12-05,23,Tuesday,2023-12-07,2,2697910,136715,3615,17246,77,5,0.0507,0.0064,0.0571
vid_01619,BTS HYBE,Music,2023-04-01,15,Saturday,2023-04-01,0,1209566,106324,1779,9026,72,5,0.0879,0.0075,0.0954
vid_01620,Veritasium,Education,2023-10-29,18,Sunday,2023-11-03,5,2600780,277331,12339,29160,83,16,0.1066,0.0112,0.1178
vid_01621,BBC News,News & Politics,2023-04-06,20,Thursday,2023-04-06,0,1102301,130079,3238,7065,41,14,0.118,0.0064,0.1244
vid_01622,MrBeast,Entertainment,2023-04-24,13,Monday,2023-04-26,2,1772289,113679,11587,32759,81,12,0.0641,0.0185,0.0826
vid_01623,Veritasium,Education,2023-10-01,7,Sunday,2023-10-05,4,973029,65266,1397,18375,45,12,0.0671,0.0189,0.086
vid_01624,Markiplier,Gaming,2023-01-04,3,Wednesday,2023-01-05,1,2583433,220624,11954,9487,85,17,0.0854,0.0037,0.0891
vid_01625,Vsauce,Entertainment,2024-06-06,19,Thursday,2024-06-06,0,1135653,100418,7658,16883,28,19,0.0884,0.0149,0.1033
vid_01626,Markiplier,Gaming,2023-06-09,12,Friday,2023-06-11,2,1209520,82779,11525,6275,30,16,0.0684,0.0052,0.0736
vid_01627,The Weeknd,Music,2023-12-10,13,Sunday,2023-12-10,0,4004533,291391,31622,33611,43,13,0.0728,0.0084,0.0812
vid_01628,3Blue1Brown,Education,2024-02-16,7,Friday,2024-02-17,1,310865,32043,2193,5515,68,9,0.1031,0.0177,0.1208
vid_01629,TwoMinutePapers,Science & Tech,2023-04-25,7,Tuesday,2023-04-27,2,1179777,40379,9284,14897,83,27,0.0342,0.0126,0.0469
vid_01630,Jacksepticeye,Gaming,2024-02-18,12,Sunday,2024-02-19,1,1483571,162339,11534,4958,82,27,0.1094,0.0033,0.1128
vid_01631,Bad Bunny,Music,2023-11-21,17,Tuesday,2023-11-22,1,3351069,243420,3565,35505,28,12,0.0726,0.0106,0.0832
vid_01632,Wendover Productions,Science & Tech,2023-07-18,11,Tuesday,2023-07-18,0,815846,64181,5974,11841,64,20,0.0787,0.0145,0.0932
vid_01633,MSNBC,News & Politics,2023-03-26,17,Sunday,2023-03-26,0,4336091,503152,19935,52175,62,17,0.116,0.012,0.1281
vid_01634,BTS HYBE,Music,2023-01-16,9,Monday,2023-01-16,0,5566525,316365,47777,28667,26,13,0.0568,0.0051,0.062
vid_01635,The Weeknd,Music,2024-02-12,23,Monday,2024-02-13,1,7043544,440900,36889,100215,46,16,0.0626,0.0142,0.0768
vid_01636,The Young Turks,News & Politics,2024-04-10,11,Wednesday,2024-04-11,1,2540793,90100,15040,25476,87,25,0.0355,0.01,0.0455
vid_01637,LazarBeam,Entertainment,2023-09-21,14,Thursday,2023-09-21,0,1261393,87344,10660,19838,33,15,0.0692,0.0157,0.085
vid_01638,BTS HYBE,Music,2023-05-03,11,Wednesday,2023-05-05,2,5707384,651406,48985,98134,40,25,0.1141,0.0172,0.1313
vid_01639,Vsauce,Entertainment,2023-09-08,20,Friday,2023-09-08,0,1158526,66370,6066,11933,54,28,0.0573,0.0103,0.0676
vid_01640,MrBeast,Entertainment,2023-08-06,7,Sunday,2023-08-07,1,2918524,331444,20439,37519,59,22,0.1136,0.0129,0.1264
vid_01641,SORTEDfood,Howto & Style,2024-04-21,21,Sunday,2024-04-22,1,892788,100029,5886,7923,56,12,0.112,0.0089,0.1209
vid_01642,BTS HYBE,Music,2024-01-12,15,Friday,2024-01-12,0,7486514,460853,43436,70416,83,10,0.0616,0.0094,0.071
vid_01643,LazarBeam,Entertainment,2023-05-26,11,Friday,2023-05-26,0,5777630,173454,16605,41027,33,9,0.03,0.0071,0.0371
vid_01644,Markiplier,Gaming,2023-04-24,10,Monday,2023-04-26,2,3654220,201605,20238,22860,84,8,0.0552,0.0063,0.0614
vid_01645,Markiplier,Gaming,2023-06-24,15,Saturday,2023-06-25,1,1223255,131999,2087,8688,81,7,0.1079,0.0071,0.115
vid_01646,Markiplier,Gaming,2023-10-24,10,Tuesday,2023-10-24,0,5622607,447346,54181,94940,26,23,0.0796,0.0169,0.0964
vid_01647,Markiplier,Gaming,2024-01-29,13,Monday,2024-01-29,0,1098350,111306,5975,14569,83,5,0.1013,0.0133,0.1146
vid_01648,Drake VEVO,Music,2023-11-25,14,Saturday,2023-11-26,1,2148836,193403,13477,16831,86,21,0.09,0.0078,0.0978
vid_01649,Bad Bunny,Music,2023-05-25,14,Thursday,2023-05-25,0,3767792,312007,32120,39853,89,14,0.0828,0.0106,0.0934
vid_01650,ESPN,Sports,2024-06-17,20,Monday,2024-06-17,0,2090548,163882,16840,29856,90,20,0.0784,0.0143,0.0927
vid_01651,Jacksepticeye,Gaming,2023-02-05,13,Sunday,2023-02-05,0,525298,34424,1237,7345,81,15,0.0655,0.014,0.0795
vid_01652,WWE,Sports,2024-03-25,9,Monday,2024-03-28,3,2438824,233290,6942,8159,52,14,0.0957,0.0033,0.099
vid_01653,Valkyrae,Gaming,2024-02-23,13,Friday,2024-02-24,1,3333720,246153,19153,59774,51,23,0.0738,0.0179,0.0918
vid_01654,MSNBC,News & Politics,2023-03-27,17,Monday,2023-03-27,0,1758416,130369,14461,8854,45,24,0.0741,0.005,0.0792
vid_01655,MSNBC,News & Politics,2024-06-06,22,Thursday,2024-06-08,2,3346378,174770,30778,61216,78,29,0.0522,0.0183,0.0705
vid_01656,BBC News,News & Politics,2024-05-24,13,Friday,2024-05-28,4,1845923,167865,4022,29968,72,9,0.0909,0.0162,0.1072
vid_01657,Bad Bunny,Music,2024-03-28,11,Thursday,2024-03-29,1,8684126,730214,47572,31115,75,29,0.0841,0.0036,0.0877
vid_01658,Ninja,Gaming,2023-01-31,13,Tuesday,2023-02-03,3,1518762,95460,10036,15721,83,29,0.0629,0.0104,0.0732
vid_01659,BTS HYBE,Music,2023-04-24,16,Monday,2023-04-28,4,3705471,135985,9795,42845,28,15,0.0367,0.0116,0.0483
vid_01660,Ninja,Gaming,2023-06-27,14,Tuesday,2023-06-30,3,9146414,732662,36773,142236,89,19,0.0801,0.0156,0.0957
vid_01661,Smosh,Comedy,2023-02-10,8,Friday,2023-02-11,1,5667431,560279,30364,58697,85,6,0.0989,0.0104,0.1092
vid_01662,Veritasium,Education,2024-01-11,19,Thursday,2024-01-11,0,3874363,224272,7045,17273,73,6,0.0579,0.0045,0.0623
vid_01663,Jubilee,Entertainment,2023-05-31,12,Wednesday,2023-05-31,0,12001386,1357238,25730,176633,85,9,0.1131,0.0147,0.1278
vid_01664,Linus Tech Tips,Science & Tech,2023-06-27,17,Tuesday,2023-06-30,3,2951364,310487,9236,11044,44,23,0.1052,0.0037,0.1089
vid_01665,BTS HYBE,Music,2023-11-03,13,Friday,2023-11-05,2,1240135,136510,3487,3913,58,22,0.1101,0.0032,0.1132
vid_01666,Valkyrae,Gaming,2024-01-12,8,Friday,2024-01-12,0,2189914,117270,2745,9063,65,16,0.0536,0.0041,0.0577
vid_01667,TwoMinutePapers,Science & Tech,2024-02-13,10,Tuesday,2024-02-14,1,1732415,90132,8217,31157,83,16,0.052,0.018,0.07
vid_01668,Bad Bunny,Music,2023-05-20,17,Saturday,2023-05-20,0,6989757,466382,39520,43697,77,18,0.0667,0.0063,0.073
vid_01669,Drake VEVO,Music,2024-03-11,18,Monday,2024-03-16,5,5964974,666451,9499,99462,90,16,0.1117,0.0167,0.1284
vid_01670,Vsauce,Entertainment,2024-06-27,21,Thursday,2024-06-30,3,5932158,662454,34444,30148,87,14,0.1117,0.0051,0.1168
vid_01671,ESPN,Sports,2024-02-06,14,Tuesday,2024-02-09,3,11505542,1255848,61416,114714,45,30,0.1092,0.01,0.1191
vid_01672,Markiplier,Gaming,2023-11-10,13,Friday,2023-11-17,7,1747942,103487,6194,33328,34,29,0.0592,0.0191,0.0783
vid_01673,MSNBC,News & Politics,2023-09-12,19,Tuesday,2023-09-12,0,1386769,99123,3410,19986,67,7,0.0715,0.0144,0.0859
vid_01674,LazarBeam,Entertainment,2023-07-05,14,Wednesday,2023-07-08,3,13811327,1491857,96975,188474,80,5,0.108,0.0136,0.1217
vid_01675,Valkyrae,Gaming,2023-01-04,18,Wednesday,2023-01-04,0,1849891,76521,4057,35292,66,18,0.0414,0.0191,0.0604
vid_01676,DramaAlert,Entertainment,2023-11-16,17,Thursday,2023-11-17,1,1935510,220693,15066,29495,50,29,0.114,0.0152,0.1293
vid_01677,Dude Perfect,Comedy,2024-05-02,16,Thursday,2024-05-02,0,4993565,248256,32759,52590,43,11,0.0497,0.0105,0.0602
vid_01678,Taylor Swift,Music,2023-01-15,15,Sunday,2023-01-15,0,3810005,444295,13080,69089,41,22,0.1166,0.0181,0.1347
vid_01679,Taylor Swift,Music,2023-06-28,11,Wednesday,2023-06-30,2,6017812,626143,31029,71079,50,14,0.104,0.0118,0.1159
vid_01680,Jubilee,Entertainment,2023-05-08,20,Monday,2023-05-09,1,6431243,615405,42851,64221,42,19,0.0957,0.01,0.1057
vid_01681,Vsauce,Entertainment,2023-01-14,19,Saturday,2023-01-17,3,867972,80667,1273,13096,73,6,0.0929,0.0151,0.108
vid_01682,Ninja,Gaming,2023-04-19,17,Wednesday,2023-04-22,3,1801116,96571,9630,12805,36,10,0.0536,0.0071,0.0607
vid_01683,Dream,Gaming,2024-01-31,7,Wednesday,2024-01-31,0,4931972,541603,38210,46517,87,28,0.1098,0.0094,0.1192
vid_01684,Sky Sports,Sports,2023-08-15,9,Tuesday,2023-08-18,3,2679946,319588,7757,43140,71,20,0.1193,0.0161,0.1353
vid_01685,Taylor Swift,Music,2024-05-30,1,Thursday,2024-06-02,3,2390511,179598,11202,16665,76,8,0.0751,0.007,0.0821
vid_01686,Bad Bunny,Music,2024-04-01,13,Monday,2024-04-03,2,8710912,440153,55167,162700,54,27,0.0505,0.0187,0.0692
vid_01687,Vsauce,Entertainment,2024-04-23,1,Tuesday,2024-04-25,2,6209214,398589,40022,71610,66,6,0.0642,0.0115,0.0757
vid_01688,DramaAlert,Entertainment,2023-04-07,1,Friday,2023-04-07,0,2095666,158105,17424,12571,85,29,0.0754,0.006,0.0814
vid_01689,LazarBeam,Entertainment,2024-03-14,19,Thursday,2024-03-14,0,33522854,2640207,264676,175269,78,10,0.0788,0.0052,0.084
vid_01690,Jacksepticeye,Gaming,2024-05-26,21,Sunday,2024-05-29,3,934447,71630,8789,4592,48,16,0.0767,0.0049,0.0816
vid_01691,Smosh,Comedy,2024-03-05,3,Tuesday,2024-03-06,1,1901861,88478,8862,13877,72,13,0.0465,0.0073,0.0538
vid_01692,ESPN,Sports,2024-03-03,12,Sunday,2024-03-04,1,7642586,543147,26022,45114,43,18,0.0711,0.0059,0.077
vid_01693,Vsauce,Entertainment,2024-02-21,16,Wednesday,2024-02-21,0,2350492,178214,15289,12943,26,16,0.0758,0.0055,0.0813
vid_01694,Linus Tech Tips,Science & Tech,2023-08-18,6,Friday,2023-08-19,1,4716866,539578,44879,87301,78,22,0.1144,0.0185,0.1329
vid_01695,Dream,Gaming,2024-03-17,0,Sunday,2024-03-18,1,3041392,158226,11315,15926,57,9,0.052,0.0052,0.0573
vid_01696,The Weeknd,Music,2023-07-19,15,Wednesday,2023-07-19,0,4597275,141770,6503,48366,88,28,0.0308,0.0105,0.0414
vid_01697,CollegeHumor,Comedy,2023-04-18,10,Tuesday,2023-04-21,3,4081739,322249,21473,35737,43,12,0.0789,0.0088,0.0877
vid_01698,CNN,News & Politics,2024-01-27,11,Saturday,2024-01-27,0,3922650,351356,32851,40712,53,13,0.0896,0.0104,0.0999
vid_01699,Jubilee,Entertainment,2023-06-29,22,Thursday,2023-07-01,2,4445094,495638,25725,22385,59,29,0.1115,0.005,0.1165
vid_01700,Fireship,Science & Tech,2023-08-19,16,Saturday,2023-08-22,3,2381454,106358,20672,40034,29,28,0.0447,0.0168,0.0615
vid_01701,TwoMinutePapers,Science & Tech,2023-12-12,17,Tuesday,2023-12-12,0,1649974,185276,15073,12391,29,30,0.1123,0.0075,0.1198
vid_01702,Drake VEVO,Music,2023-06-26,15,Monday,2023-06-30,4,7800525,269474,58374,29220,49,25,0.0345,0.0037,0.0383
vid_01703,CollegeHumor,Comedy,2023-08-10,23,Thursday,2023-08-12,2,544621,38125,1477,4006,81,8,0.07,0.0074,0.0774
vid_01704,3Blue1Brown,Education,2024-05-19,12,Sunday,2024-05-19,0,1048222,77188,4073,9470,68,30,0.0736,0.009,0.0827
vid_01705,CollegeHumor,Comedy,2023-09-07,7,Thursday,2023-09-08,1,945960,110443,1145,13155,58,7,0.1168,0.0139,0.1307
vid_01706,Veritasium,Education,2023-12-17,21,Sunday,2023-12-17,0,3399873,194238,26605,15664,83,8,0.0571,0.0046,0.0617
vid_01707,Jubilee,Entertainment,2023-03-10,12,Friday,2023-03-11,1,3005386,254079,4454,38154,35,21,0.0845,0.0127,0.0972
vid_01708,LazarBeam,Entertainment,2023-04-17,18,Monday,2023-04-20,3,4588021,223455,27087,53079,50,28,0.0487,0.0116,0.0603
vid_01709,3Blue1Brown,Education,2023-11-25,8,Saturday,2023-11-26,1,678007,37639,5818,12965,31,30,0.0555,0.0191,0.0746
vid_01710,Dream,Gaming,2023-05-06,21,Saturday,2023-05-06,0,1471154,58186,3599,16737,45,8,0.0396,0.0114,0.0509
vid_01711,The Young Turks,News & Politics,2023-05-04,20,Thursday,2023-05-04,0,2116176,249801,11400,12051,79,11,0.118,0.0057,0.1237
vid_01712,Drake VEVO,Music,2023-06-11,19,Sunday,2023-06-15,4,15213996,633104,52828,156938,84,15,0.0416,0.0103,0.0519
